412426,IN,4,Yea,Rep. Todd Rokita [R],Republican
412427,IN,8,Yea,Rep. Larry Bucshon [R],Republican
412428,IN,9,Yea,Rep. Todd Young [R],Republican
412429,KS,1,Yea,Rep. Tim Huelskamp [R],Republican
412430,KS,3,Yea,Rep. Kevin Yoder [R],Republican
412431,KS,4,Yea,Rep. Mike Pompeo [R],Republican
412432,LA,2,Nay,Rep. Cedric Richmond [D],Democrat
412434,MD,1,Yea,Rep. Andy Harris [R],Republican
412435,MA,9,Nay,Rep. William Keating [D],Democrat
412436,MI,1,Yea,Rep. Dan Benishek [R],Republican
412437,MI,2,Yea,Rep. Bill Huizenga [R],Republican
412438,MI,3,Yea,Rep. Justin Amash [R],Republican
412443,MS,4,Yea,Rep. Steven Palazzo [R],Republican
412444,MO,4,Yea,Rep. Vicky Hartzler [R],Republican
412445,MO,7,Yea,Rep. Billy Long [R],Republican
412446,NV,3,Yea,Rep. Joseph Heck [R],Republican
412447,NH,1,Yea,Rep. Frank Guinta [R],Republican
412453,NY,19,Yea,Rep. Christopher Gibson [R],Republican
412454,NY,22,Not Voting,Rep. Richard Hanna [R],Republican
412457,NC,2,Yea,Rep. Renee Ellmers [R],Republican
412460,OH,6,Yea,Rep. Bill Johnson [R],Republican
412461,OH,15,Yea,Rep. Steve Stivers [R],Republican
412462,OH,16,Yea,Rep. James Renacci [R],Republican
412463,OH,7,Yea,Rep. Bob Gibbs [R],Republican
412465,PA,3,Yea,Rep. Mike Kelly [R],Republican
412466,PA,7,Yea,Rep. Patrick Meehan [R],Republican
412468,PA,10,Yea,Rep. Tom Marino [R],Republican
412469,PA,11,Yea,Rep. Lou Barletta [R],Republican
412470,RI,1,Nay,Rep. David Cicilline [D],Democrat
412472,SC,3,Yea,Rep. Jeff Duncan [R],Republican
412473,SC,4,Yea,Rep. Trey Gowdy [R],Republican
412474,SC,5,Yea,Rep. Mick Mulvaney [R],Republican
412475,SD,0,Yea,Rep. Kristi Noem [R],Republican
412476,TN,3,Yea,Rep. Charles “Chuck” Fleischmann [R],Republican
412477,TN,4,Yea,Rep. Scott DesJarlais [R],Republican
412478,TN,6,Yea,Rep. Diane Black [R],Republican
412479,TN,8,Yea,Rep. Stephen Fincher [R],Republican
412480,TX,17,Yea,Rep. Bill Flores [R],Republican
412482,TX,27,Yea,Rep. Blake Farenthold [R],Republican
412483,VA,2,Yea,Rep. Edward “Scott” Rigell [R],Republican
412484,VA,5,Yea,Rep. Robert Hurt [R],Republican
412485,VA,9,Yea,Rep. Morgan Griffith [R],Republican
412486,WA,3,Yea,Rep. Jaime Herrera Beutler [R],Republican
412487,WV,1,Yea,Rep. David McKinley [R],Republican
412488,WI,7,Yea,Rep. Sean Duffy [R],Republican
412489,WI,8,Yea,Rep. Reid Ribble [R],Republican
412498,CA,44,Nay,Rep. Janice Hahn [D],Democrat
412500,NV,2,Yea,Rep. Mark Amodei [R],Republican
412501,OR,1,Nay,Rep. Suzanne Bonamici [D],Democrat
412503,KY,4,Yea,Rep. Thomas Massie [R],Republican
412505,WA,1,Nay,Rep. Suzan DelBene [D],Democrat
412506,NJ,10,Nay,Rep. Donald Payne Jr. [D],Democrat
412509,AZ,9,Nay,Rep. Kyrsten Sinema [D],Democrat
412510,CA,1,Yea,Rep. Doug LaMalfa [R],Republican
412511,CA,2,Nay,Rep. Jared Huffman [D],Democrat
412512,CA,7,Nay,Rep. Ami Bera [D],Democrat
412513,CA,8,Yea,Rep. Paul Cook [R],Republican
412514,CA,15,Nay,Rep. Eric Swalwell [D],Democrat
412515,CA,21,Yea,Rep. David Valadao [R],Republican
412516,CA,26,Nay,Rep. Julia Brownley [D],Democrat
412517,CA,29,Nay,Rep. Tony Cárdenas [D],Democrat
412519,CA,36,Nay,Rep. Raul Ruiz [D],Democrat
412520,CA,41,Nay,Rep. Mark Takano [D],Democrat
412521,CA,47,Nay,Rep. Alan Lowenthal [D],Democrat
412522,CA,51,Yea,Rep. Juan Vargas [D],Democrat
412523,CA,52,Nay,Rep. Scott Peters [D],Democrat
412524,CT,5,Nay,Rep. Elizabeth Esty [D],Democrat
412525,FL,3,Yea,Rep. Ted Yoho [R],Republican
412526,FL,6,Yea,Rep. Ron DeSantis [R],Republican
412527,FL,18,Nay,Rep. Patrick Murphy [D],Democrat
412529,FL,22,Nay,Rep. Lois Frankel [D],Democrat
412531,GA,9,Yea,Rep. Doug Collins [R],Republican
412532,HI,2,Nay,Rep. Tulsi Gabbard [D],Democrat
412533,IL,8,Not Voting,Rep. Tammy Duckworth [D],Democrat
412536,IL,13,Yea,Rep. Rodney Davis [R],Republican
412537,IL,17,Nay,Rep. Cheri Bustos [D],Democrat
412538,IN,2,Yea,Rep. Jackie Walorski [R],Republican
412539,IN,5,Yea,Rep. Susan Brooks [R],Republican
412540,IN,6,Yea,Rep. Luke Messer [R],Republican
412541,KY,6,Yea,Rep. Garland “Andy” Barr [R],Republican
412543,MA,4,Nay,Rep. Joseph Kennedy III [D],Democrat
412544,MD,6,Nay,Rep. John Delaney [D],Democrat
412546,MI,5,Nay,Rep. Daniel Kildee [D],Democrat
412548,MO,2,Yea,Rep. Ann Wagner [R],Republican
412550,NC,8,Yea,Rep. Richard Hudson [R],Republican
412551,NC,9,Yea,Rep. Robert Pittenger [R],Republican
412552,NC,11,Yea,Rep. Mark Meadows [R],Republican
412553,NC,13,Yea,Rep. George Holding [R],Republican
412555,ND,0,Yea,Rep. Kevin Cramer [R],Republican
412557,NH,2,Nay,Rep. Ann Kuster [D],Democrat
412558,NM,1,Nay,Rep. Michelle Lujan Grisham [D],Democrat
412560,NY,6,Nay,Rep. Grace Meng [D],Democrat
412561,NY,8,Nay,Rep. Hakeem Jeffries [D],Democrat
412562,NY,18,Yea,Rep. Sean Maloney [D],Democrat
412563,NY,27,Yea,Rep. Chris Collins [R],Republican
412564,OH,2,Yea,Rep. Brad Wenstrup [R],Republican
412565,OH,3,Nay,Rep. Joyce Beatty [D],Democrat
412566,OH,14,Yea,Rep. David Joyce [R],Republican
412567,OK,1,Yea,Rep. Jim Bridenstine [R],Republican
412568,OK,2,Yea,Rep. Markwayne Mullin [R],Republican
412569,PA,4,Yea,Rep. Scott Perry [R],Republican
412570,PA,12,Yea,Rep. Keith Rothfus [R],Republican
412571,PA,17,Nay,Rep. Matthew Cartwright [D],Democrat
412572,SC,7,Yea,Rep. Tom Rice [R],Republican
412574,TX,14,Yea,Rep. Randy Weber [R],Republican
412575,TX,16,Nay,Rep. Beto O'Rourke [D],Democrat
412576,TX,20,Nay,Rep. Joaquin Castro [D],Democrat
412578,TX,25,Yea,Rep. Roger Williams [R],Republican
412579,TX,33,Nay,Rep. Marc Veasey [D],Democrat
412580,TX,34,Yea,Rep. Filemon Vela [D],Democrat
412581,UT,2,Yea,Rep. Chris Stewart [R],Republican
412583,WA,6,Nay,Rep. Derek Kilmer [D],Democrat
412584,WA,10,Nay,Rep. Denny Heck [D],Democrat
412585,WI,2,Nay,Rep. Mark Pocan [D],Democrat
412595,IL,2,Nay,Rep. Robin Kelly [D],Democrat
412596,MO,8,Yea,Rep. Jason Smith [R],Republican
412600,MA,5,Nay,Rep. Katherine Clark [D],Democrat
412601,AL,1,Yea,Rep. Bradley Byrne [R],Republican
412603,FL,13,Not Voting,Rep. David Jolly [R],Republican
412604,FL,19,Yea,Rep. Curtis “Curt” Clawson [R],Republican
412605,VA,7,Yea,Rep. David “Dave” Brat [R],Republican
412606,NJ,1,Nay,Rep. Donald Norcross [D],Democrat
412607,NC,12,Nay,Rep. Alma Adams [D],Democrat
412608,AL,6,Yea,Rep. Gary Palmer [R],Republican
412609,AR,2,Yea,Rep. French Hill [R],Republican
412610,AR,4,Yea,Rep. Bruce Westerman [R],Republican
412611,AZ,2,Yea,Rep. Martha McSally [R],Republican
412612,AZ,7,Nay,Rep. Ruben Gallego [D],Democrat
412613,CA,11,Nay,Rep. Mark DeSaulnier [D],Democrat
412614,CA,25,Yea,Rep. Steve Knight [R],Republican
412615,CA,31,Nay,Rep. Pete Aguilar [D],Democrat
412616,CA,33,Nay,Rep. Ted Lieu [D],Democrat
412617,CA,35,Nay,Rep. Norma Torres [D],Democrat
412618,CA,45,Yea,Rep. Mimi Walters [R],Republican
412619,CO,4,Yea,Rep. Ken Buck [R],Republican
412620,FL,2,Yea,Rep. Gwen Graham [D],Democrat
412621,FL,26,Yea,Rep. Carlos Curbelo [R],Republican
412622,GA,1,Yea,Rep. Buddy Carter [R],Republican
412623,GA,10,Yea,Rep. Jody Hice [R],Republican
412624,GA,11,Yea,Rep. Barry Loudermilk [R],Republican
412625,GA,12,Yea,Rep. Rick Allen [R],Republican
412627,IA,1,Yea,Rep. Rod Blum [R],Republican
412628,IA,3,Yea,Rep. David Young [R],Republican
412629,IL,12,Yea,Rep. Mike Bost [R],Republican
412630,LA,5,Yea,Rep. Ralph Abraham [R],Republican
412631,LA,6,Yea,Rep. Garret Graves [R],Republican
412632,MA,6,Nay,Rep. Seth Moulton [D],Democrat
412633,ME,2,Yea,Rep. Bruce Poliquin [R],Republican
412634,MI,4,Yea,Rep. John Moolenaar [R],Republican
412635,MI,8,Yea,Rep. Mike Bishop [R],Republican
412636,MI,11,Yea,Rep. Dave Trott [R],Republican
412637,MI,12,Nay,Rep. Debbie Dingell [D],Democrat
412638,MI,14,Nay,Rep. Brenda Lawrence [D],Democrat
412639,MN,6,Yea,Rep. Tom Emmer [R],Republican
412640,MT,0,Yea,Rep. Ryan Zinke [R],Republican
412641,NC,7,Yea,Rep. David Rouzer [R],Republican
412642,NE,2,Yea,Rep. Brad Ashford [D],Democrat
412643,NJ,3,Yea,Rep. Tom MacArthur [R],Republican
412644,NJ,12,Nay,Rep. Bonnie Watson Coleman [D],Democrat
412645,NV,4,Yea,Rep. Cresent Hardy [R],Republican
412646,NY,1,Yea,Rep. Lee Zeldin [R],Republican
412647,NY,4,Nay,Rep. Kathleen Rice [D],Democrat
412648,NY,21,Yea,Rep. Elise Stefanik [R],Republican
412649,NY,24,Yea,Rep. John Katko [R],Republican
412650,OK,5,Yea,Rep. Steve Russell [R],Republican
412651,PA,6,Yea,Rep. Ryan Costello [R],Republican
412652,PA,13,Nay,Rep. Brendan Boyle [D],Democrat
412653,TX,4,Yea,Rep. John Ratcliffe [R],Republican
412654,TX,23,Yea,Rep. Will Hurd [R],Republican
412655,TX,36,Yea,Rep. Brian Babin [R],Republican
412656,UT,4,Yea,Rep. Mia Love [R],Republican
412657,VA,8,Nay,Rep. Donald Beyer [D],Democrat
412658,VA,10,Yea,Rep. Barbara Comstock [R],Republican
412660,WA,4,Yea,Rep. Dan Newhouse [R],Republican
412661,WI,6,Yea,Rep. Glenn Grothman [R],Republican
412662,WV,2,Yea,Rep. Alex Mooney [R],Republican
412663,WV,3,Yea,Rep. Evan Jenkins [R],Republican
412670,NC,6,Yea,Rep. Mark Walker [R],Republican
412672,NY,11,Yea,Rep. Daniel Donovan Jr. [R],Republican
412673,MS,1,Yea,Rep. Trent Kelly [R],Republican
412674,IL,18,Yea,Rep. Darin LaHood [R],Republican
412675,OH,8,Yea,Rep. Warren Davidson [R],Republican
412676,KY,1,Yea,Rep. James Comer [R],Republican
412677,PA,2,Nay,Rep. Dwight Evans [D],Democrat
